,tmk,em49
2010-11-05 12:19:05.785,6.7288,0.0000
2010-11-05 12:19:07.835,6.7288,0.0000
2010-11-05 12:19:09.881,7.1786,0.0000
2010-11-05 12:19:11.931,6.2022,0.0000
2010-11-05 12:19:13.978,6.2022,0.0000
2010-11-05 12:19:16.025,6.6824,0.0000
2010-11-05 12:19:18.075,6.6372,0.0000
2010-11-05 12:19:20.121,6.5931,0.0000
2010-11-05 12:19:22.171,6.1610,0.0000
2010-11-05 12:19:24.218,6.1610,0.0000
2010-11-05 12:19:26.265,6.6824,0.0000
2010-11-05 12:19:28.315,6.6824,0.0000
2010-11-05 12:19:30.361,6.2022,0.0000
2010-11-05 12:19:32.408,6.1207,0.0000
2010-11-05 12:19:34.458,4.9819,0.0000
2010-11-05 12:19:36.505,6.1207,0.0000
2010-11-05 12:19:38.555,4.9819,0.0000
2010-11-05 12:19:40.601,5.6369,0.0000
2010-11-05 12:19:42.648,5.6008,0.0000
2010-11-05 12:19:44.698,5.5655,0.0000
2010-11-05 12:19:46.745,4.2998,0.0000
2010-11-05 12:19:48.795,6.5500,0.0000
2010-11-05 12:19:50.841,6.9845,0.0000
2010-11-05 12:19:52.888,6.9845,0.0000
2010-11-05 12:19:54.938,7.7789,0.0000
2010-11-05 12:19:56.985,7.3922,0.0000
2010-11-05 12:19:59.035,7.3922,0.0000
2010-11-05 12:20:01.081,7.7789,0.0000
2010-11-05 12:20:03.128,7.3922,0.0000
2010-11-05 12:20:05.178,7.3431,0.0000
2010-11-05 12:20:07.225,7.7789,0.0000
2010-11-05 12:20:09.275,7.6751,0.0000
2010-11-05 12:20:11.321,7.2952,0.0000
2010-11-05 12:20:13.368,6.8506,0.0000
2010-11-05 12:20:15.418,7.2952,0.0000
2010-11-05 12:20:17.465,6.8506,0.0000
2010-11-05 12:20:19.515,7.2484,0.0000
2010-11-05 12:20:21.561,7.6751,0.0000
2010-11-05 12:20:23.608,8.0378,0.0000
2010-11-05 12:20:25.658,7.2484,0.0000
2010-11-05 12:20:27.705,7.2484,0.0000
2010-11-05 12:20:29.755,7.6751,0.0000
2010-11-05 12:20:31.801,7.2484,0.0000
2010-11-05 12:20:33.848,7.5762,0.0000
2010-11-05 12:20:35.895,7.2484,0.0000
2010-11-05 12:20:37.945,7.5762,0.0000
2010-11-05 12:20:39.991,7.2952,0.0000
2010-11-05 12:20:42.041,7.6251,0.0000
2010-11-05 12:20:44.088,7.2484,0.0000
2010-11-05 12:20:46.135,7.9848,0.0000
2010-11-05 12:20:48.185,7.9848,0.0000
2010-11-05 12:20:50.231,7.6251,0.0000
2010-11-05 12:20:52.281,7.4816,0.0000
2010-11-05 12:20:54.328,7.8326,0.0000
2010-11-05 12:20:56.375,7.2484,0.0000
2010-11-05 12:20:58.425,7.6251,0.0000
2010-11-05 12:21:00.471,7.9329,0.0000
2010-11-05 12:21:02.521,7.2484,0.0000
2010-11-05 12:21:04.568,7.8822,0.0000
2010-11-05 12:21:06.615,8.2209,0.0000
2010-11-05 12:21:08.665,8.2743,0.0000
2010-11-05 12:21:10.711,7.2026,0.0000
2010-11-05 12:21:12.761,7.5284,0.0000
2010-11-05 12:21:14.808,7.8822,0.0000
2010-11-05 12:21:16.855,7.1578,0.0000
2010-11-05 12:21:18.905,7.5762,0.0000
2010-11-05 12:21:20.951,7.5762,0.0000
2010-11-05 12:21:23.001,7.1578,0.0000
2010-11-05 12:21:25.048,7.5284,0.0000
2010-11-05 12:21:27.095,7.4816,0.0000
2010-11-05 12:21:29.145,7.4816,0.0000
2010-11-05 12:21:31.191,7.1578,0.0000
2010-11-05 12:21:33.241,7.4360,0.0000
2010-11-05 12:21:35.288,8.1176,0.0000
2010-11-05 12:21:37.335,7.4360,0.0000
2010-11-05 12:21:39.385,7.1578,0.0000
2010-11-05 12:21:41.431,7.8326,0.0000
2010-11-05 12:21:43.481,7.4816,0.0000
2010-11-05 12:21:45.528,7.3913,0.0000
2010-11-05 12:21:47.575,7.8326,0.0000
2010-11-05 12:21:49.625,7.1141,0.0000
2010-11-05 12:21:51.671,6.2385,0.0000
2010-11-05 12:21:53.721,6.2746,0.0000
2010-11-05 12:21:55.768,4.1388,0.0000
2010-11-05 12:21:57.815,4.7587,0.0000
2010-11-05 12:21:59.865,4.7845,0.0000
2010-11-05 12:22:01.911,4.1177,0.0000
2010-11-05 12:22:03.961,4.0770,0.0000
2010-11-05 12:22:06.008,4.7845,0.0000
2010-11-05 12:22:08.055,4.0971,0.0000
2010-11-05 12:22:10.105,4.0971,0.0000
2010-11-05 12:22:12.151,4.7587,0.0000
2010-11-05 12:22:14.198,5.3093,0.0000
2010-11-05 12:22:16.248,4.7334,0.0000
2010-11-05 12:22:18.295,4.7086,0.0000
2010-11-05 12:22:20.345,5.2517,0.0000
2010-11-05 12:22:22.391,4.7334,0.0000
2010-11-05 12:22:24.438,5.7644,0.0000
2010-11-05 12:22:26.488,5.2802,0.0000
2010-11-05 12:22:28.535,6.1685,0.0000
2010-11-05 12:22:30.585,5.7644,0.0000
2010-11-05 12:22:32.631,5.7327,0.0000
2010-11-05 12:22:34.678,5.2517,0.0000
2010-11-05 12:22:36.728,5.2517,0.0000
2010-11-05 12:22:38.775,5.2517,0.0000
2010-11-05 12:22:40.825,5.2238,0.0000
2010-11-05 12:22:42.871,3.2772,0.0000
2010-11-05 12:22:44.918,3.2912,0.0000
2010-11-05 12:22:46.968,4.0770,0.0000
2010-11-05 12:22:49.015,4.0770,0.0000
2010-11-05 12:22:51.065,4.0770,0.0000
2010-11-05 12:22:53.111,6.1685,0.0000
2010-11-05 12:22:55.158,7.3047,0.0000
2010-11-05 12:22:57.208,6.5342,0.0000
2010-11-05 12:22:59.255,6.1346,0.0000
2010-11-05 12:23:01.305,6.1346,0.0000
2010-11-05 12:23:03.351,6.5342,0.0000
2010-11-05 12:23:05.398,6.1346,0.0000
2010-11-05 12:23:07.448,6.1685,0.0000
2010-11-05 12:23:09.495,5.2517,0.0000
2010-11-05 12:23:11.545,4.7086,0.0000
2010-11-05 12:23:13.591,4.7086,0.0000
2010-11-05 12:23:15.638,4.7086,0.0000
2010-11-05 12:23:17.685,5.7644,0.0000
2010-11-05 12:23:19.735,5.7644,0.0000
2010-11-05 12:23:21.781,5.7644,0.0000
2010-11-05 12:23:23.831,5.7327,0.0000
2010-11-05 12:23:25.878,6.1685,0.0000
2010-11-05 12:23:27.925,6.2031,0.0000
2010-11-05 12:23:29.975,5.2517,0.0000
2010-11-05 12:23:32.021,4.0770,0.0000
2010-11-05 12:23:34.071,5.7327,0.0000
2010-11-05 12:23:36.118,5.2517,0.0000
2010-11-05 12:23:38.165,5.7327,0.0000
2010-11-05 12:23:40.215,5.7327,0.0000
2010-11-05 12:23:42.261,5.7644,0.0000
2010-11-05 12:23:44.311,5.3390,0.0000
2010-11-05 12:23:46.358,6.6465,0.0000
2010-11-05 12:23:48.405,6.6465,0.0000
2010-11-05 12:23:50.455,6.6465,0.0000
2010-11-05 12:23:52.501,6.6465,0.0000
2010-11-05 12:23:54.551,6.6465,0.0000
2010-11-05 12:23:56.598,6.2385,0.0000
2010-11-05 12:23:58.645,7.0293,0.0000
2010-11-05 12:24:00.695,6.2385,0.0000
2010-11-05 12:24:02.741,6.2385,0.0000
2010-11-05 12:24:04.791,6.6083,0.0000
2010-11-05 12:24:06.838,7.0293,0.0000
2010-11-05 12:24:08.885,7.4360,0.0000
2010-11-05 12:24:10.935,7.6901,0.0000
2010-11-05 12:24:12.981,7.0293,0.0000
2010-11-05 12:24:15.031,6.6465,0.0000
2010-11-05 12:24:17.078,6.6465,0.0000
2010-11-05 12:24:19.125,6.2385,0.0000
2010-11-05 12:24:21.175,6.6465,0.0000
2010-11-05 12:24:23.221,5.3390,0.0000
2010-11-05 12:24:25.268,4.7587,0.0000
2010-11-05 12:24:27.318,4.7587,0.0000
2010-11-05 12:24:29.365,5.3390,0.0000
2010-11-05 12:24:31.415,4.7334,0.0000
2010-11-05 12:24:33.461,4.0770,0.0000
2010-11-05 12:24:35.508,1.0001,0.0000
2010-11-05 12:24:37.558,1.9719,0.0000
2010-11-05 12:24:39.605,1.9719,0.0000
2010-11-05 12:24:41.655,1.9719,0.0000
2010-11-05 12:24:43.701,3.3055,0.0000
2010-11-05 12:24:45.748,3.2772,0.0000
2010-11-05 12:24:47.798,3.2912,0.0000
2010-11-05 12:24:49.845,1.9773,0.0000
2010-11-05 12:24:51.895,3.2772,0.0000
2010-11-05 12:24:53.941,4.0770,0.0000
2010-11-05 12:24:55.988,4.6844,0.0000
2010-11-05 12:24:58.038,5.2517,0.0000
2010-11-05 12:25:00.085,1.9719,0.0000
2010-11-05 12:25:02.135,3.3055,0.0000
2010-11-05 12:25:04.181,3.2912,0.0000
2010-11-05 12:25:06.228,3.2912,0.0000
2010-11-05 12:25:08.278,4.0770,0.0000
2010-11-05 12:25:10.325,4.0572,0.0000
2010-11-05 12:25:12.375,4.7086,0.0000
2010-11-05 12:25:14.421,4.0572,0.0000
2010-11-05 12:25:16.468,4.7086,0.0000
2010-11-05 12:25:18.518,4.0572,0.0000
2010-11-05 12:25:20.565,4.6844,0.0000
2010-11-05 12:25:22.615,4.6606,0.0000
2010-11-05 12:25:24.661,4.6144,0.0000
2010-11-05 12:25:26.708,5.1173,0.0000
2010-11-05 12:25:28.755,4.6373,0.0000
2010-11-05 12:25:30.805,4.0572,0.0000
2010-11-05 12:25:32.851,4.6606,0.0000
2010-11-05 12:25:34.901,4.6844,0.0000
2010-11-05 12:25:36.948,4.6606,0.0000
2010-11-05 12:25:38.995,4.0572,0.0000
2010-11-05 12:25:41.045,4.6844,0.0000
2010-11-05 12:25:43.091,4.6373,0.0000
2010-11-05 12:25:45.141,4.0378,0.0000
2010-11-05 12:25:47.188,4.6606,0.0000
2010-11-05 12:25:49.235,5.1695,0.0000
2010-11-05 12:25:51.285,4.6373,0.0000
2010-11-05 12:25:53.331,4.6606,0.0000
2010-11-05 12:25:55.381,5.1964,0.0000
2010-11-05 12:25:57.428,4.6606,0.0000
2010-11-05 12:25:59.475,4.6373,0.0000
2010-11-05 12:26:01.525,4.6606,0.0000
2010-11-05 12:26:03.571,1.0001,0.0000
2010-11-05 12:26:05.621,4.6844,0.0000
2010-11-05 12:26:07.668,1.9615,0.0000
2010-11-05 12:26:09.715,3.2635,0.0000
2010-11-05 12:26:11.765,3.2635,0.0000
2010-11-05 12:26:13.811,4.0188,0.0000
2010-11-05 12:26:15.861,3.2501,0.0000
2010-11-05 12:26:17.908,4.6844,0.0000
2010-11-05 12:26:19.955,4.5920,0.0000
2010-11-05 12:26:22.005,4.0378,0.0000
2010-11-05 12:26:24.051,5.1695,0.0000
2010-11-05 12:26:26.101,4.6373,0.0000
2010-11-05 12:26:28.148,4.6606,0.0000
2010-11-05 12:26:30.195,4.6373,0.0000
2010-11-05 12:26:32.245,6.0687,0.0000
2010-11-05 12:26:34.291,4.6606,0.0000
2010-11-05 12:26:36.338,4.6373,0.0000
2010-11-05 12:26:38.388,4.6373,0.0000
2010-11-05 12:26:40.435,4.6373,0.0000
2010-11-05 12:26:42.485,4.6373,0.0000
2010-11-05 12:26:44.531,4.6373,0.0000
2010-11-05 12:26:46.578,4.6373,0.0000
2010-11-05 12:26:48.628,4.6373,0.0000
2010-11-05 12:26:50.675,4.0188,0.0000
2010-11-05 12:26:52.725,4.6144,0.0000
2010-11-05 12:26:54.771,4.0002,0.0000
2010-11-05 12:26:56.818,3.2369,0.0000
2010-11-05 12:26:58.868,4.0188,0.0000
2010-11-05 12:27:00.915,5.1173,0.0000
2010-11-05 12:27:02.965,5.1695,0.0000
2010-11-05 12:27:05.011,5.1432,0.0000
2010-11-05 12:27:07.058,5.6414,0.0000
2010-11-05 12:27:09.108,5.1432,0.0000
2010-11-05 12:27:11.155,5.1173,0.0000
2010-11-05 12:27:13.205,5.6414,0.0000
2010-11-05 12:27:15.251,5.1695,0.0000
2010-11-05 12:27:17.298,5.1432,0.0000
2010-11-05 12:27:19.348,6.0687,0.0000
2010-11-05 12:27:21.395,5.1964,0.0000
2010-11-05 12:27:23.445,5.6713,0.0000
2010-11-05 12:27:25.491,6.0687,0.0000
2010-11-05 12:27:27.538,5.1695,0.0000
2010-11-05 12:27:29.588,5.1695,0.0000
2010-11-05 12:27:31.635,5.6414,0.0000
2010-11-05 12:27:33.685,6.1013,0.0000
2010-11-05 12:27:35.731,6.0687,0.0000
2010-11-05 12:27:37.778,5.1432,0.0000
2010-11-05 12:27:39.828,3.2369,0.0000
2010-11-05 12:27:41.875,1.9466,0.0000
2010-11-05 12:27:43.925,1.0001,0.0000
2010-11-05 12:27:45.971,1.0001,0.0000
2010-11-05 12:27:48.018,1.9564,0.0000
2010-11-05 12:27:50.068,1.0001,0.0000
2010-11-05 12:27:52.115,1.9564,0.0000
2010-11-05 12:27:54.165,1.9615,0.0000
2010-11-05 12:27:56.211,1.9564,0.0000
2010-11-05 12:27:58.258,4.0002,0.0000
2010-11-05 12:28:00.308,3.2240,0.0000
2010-11-05 12:28:02.355,4.5920,0.0000
2010-11-05 12:28:04.405,4.6373,0.0000
2010-11-05 12:28:06.451,5.1432,0.0000
2010-11-05 12:28:08.498,3.9820,0.0000
2010-11-05 12:28:10.545,5.5833,0.0000
2010-11-05 12:28:12.595,5.1432,0.0000
2010-11-05 12:28:14.641,5.1173,0.0000
2010-11-05 12:28:16.691,5.5833,0.0000
2010-11-05 12:28:18.738,4.5920,0.0000
2010-11-05 12:28:20.785,5.1173,0.0000
2010-11-05 12:28:22.835,5.1173,0.0000
2010-11-05 12:28:24.881,5.1695,0.0000
2010-11-05 12:28:26.931,5.1432,0.0000
2010-11-05 12:28:28.978,5.6414,0.0000
2010-11-05 12:28:31.025,5.1173,0.0000
2010-11-05 12:28:33.075,5.1173,0.0000
2010-11-05 12:28:35.121,5.5833,0.0000
2010-11-05 12:28:37.171,6.0687,0.0000
2010-11-05 12:28:39.218,6.0687,0.0000
2010-11-05 12:28:41.265,6.7950,0.0000
2010-11-05 12:28:43.315,6.8321,0.0000
2010-11-05 12:28:45.361,7.1813,0.0000
2010-11-05 12:28:47.411,7.1418,0.0000
2010-11-05 12:28:49.458,6.8321,0.0000
2010-11-05 12:28:51.505,6.4630,0.0000
2010-11-05 12:28:53.555,7.1813,0.0000
2010-11-05 12:28:55.601,7.1418,0.0000
2010-11-05 12:28:57.651,6.0687,0.0000
2010-11-05 12:28:59.698,6.4630,0.0000
2010-11-05 12:29:01.745,5.6414,0.0000
2010-11-05 12:29:03.795,7.1813,0.0000
2010-11-05 12:29:05.841,7.1813,0.0000
2010-11-05 12:29:07.891,6.7586,0.0000
2010-11-05 12:29:09.938,7.1813,0.0000
2010-11-05 12:29:11.985,6.8700,0.0000
2010-11-05 12:29:14.035,6.4285,0.0000
2010-11-05 12:29:16.081,6.0367,0.0000
2010-11-05 12:29:18.128,6.8321,0.0000
2010-11-05 12:29:20.178,6.1013,0.0000
2010-11-05 12:29:22.225,5.6121,0.0000
2010-11-05 12:29:24.275,6.4630,0.0000
2010-11-05 12:29:26.321,6.4630,0.0000
2010-11-05 12:29:28.368,6.4630,0.0000
2010-11-05 12:29:30.418,6.4285,0.0000
2010-11-05 12:29:32.465,5.6414,0.0000
2010-11-05 12:29:34.515,6.4630,0.0000
2010-11-05 12:29:36.561,6.8700,0.0000
2010-11-05 12:29:38.608,6.4982,0.0000
2010-11-05 12:29:40.658,6.8321,0.0000
2010-11-05 12:29:42.705,6.4630,0.0000
2010-11-05 12:29:44.755,6.8700,0.0000
2010-11-05 12:29:46.801,6.4982,0.0000
2010-11-05 12:29:48.848,6.4982,0.0000
2010-11-05 12:29:50.898,6.8700,0.0000
2010-11-05 12:29:52.945,6.4630,0.0000
2010-11-05 12:29:54.995,6.4982,0.0000
2010-11-05 12:29:57.041,6.4982,0.0000
2010-11-05 12:29:59.088,6.4982,0.0000
2010-11-05 12:30:01.138,6.4982,0.0000
2010-11-05 12:30:03.185,6.4982,0.0000
2010-11-05 12:30:05.235,6.8700,0.0000
2010-11-05 12:30:07.281,6.8700,0.0000
2010-11-05 12:30:09.328,6.4982,0.0000
2010-11-05 12:30:11.378,7.2627,0.0000
2010-11-05 12:30:13.425,6.8700,0.0000
2010-11-05 12:30:15.475,6.4630,0.0000
2010-11-05 12:30:17.521,6.9086,0.0000
2010-11-05 12:30:19.568,6.8700,0.0000
2010-11-05 12:30:21.615,7.2627,0.0000
2010-11-05 12:30:23.665,6.8700,0.0000
2010-11-05 12:30:25.711,6.4982,0.0000
2010-11-05 12:30:27.761,7.2216,0.0000
2010-11-05 12:30:29.808,6.8700,0.0000
2010-11-05 12:30:31.855,6.8321,0.0000
2010-11-05 12:30:33.905,6.5342,0.0000
2010-11-05 12:30:35.951,7.5137,0.0000
2010-11-05 12:30:38.001,7.5564,0.0000
2010-11-05 12:30:40.048,7.5137,0.0000
2010-11-05 12:30:42.095,7.5137,0.0000
2010-11-05 12:30:44.145,6.8321,0.0000
2010-11-05 12:30:46.191,6.8321,0.0000
2010-11-05 12:30:48.241,7.5564,0.0000
2010-11-05 12:30:50.288,7.6001,0.0000
2010-11-05 12:30:52.335,7.9707,0.0000
2010-11-05 12:30:54.385,7.6446,0.0000
2010-11-05 12:30:56.431,8.2347,0.0000
2010-11-05 12:30:58.481,8.2347,0.0000
2010-11-05 12:31:00.528,8.1865,0.0000
2010-11-05 12:31:02.575,7.9707,0.0000
2010-11-05 12:31:04.625,6.9086,0.0000
2010-11-05 12:31:06.671,6.8700,0.0000
2010-11-05 12:31:08.721,7.1813,0.0000
2010-11-05 12:31:10.768,6.8700,0.0000
2010-11-05 12:31:12.815,6.8700,0.0000
2010-11-05 12:31:14.865,7.6001,0.0000
2010-11-05 12:31:16.911,7.1813,0.0000
2010-11-05 12:31:18.961,7.5137,0.0000
2010-11-05 12:31:21.008,7.2216,0.0000
2010-11-05 12:31:23.055,7.2216,0.0000
2010-11-05 12:31:25.105,7.9238,0.0000
2010-11-05 12:31:27.151,7.5137,0.0000
2010-11-05 12:31:29.198,7.9238,0.0000
2010-11-05 12:31:31.248,7.5564,0.0000
2010-11-05 12:31:33.295,7.5564,0.0000
2010-11-05 12:31:35.345,7.2216,0.0000
2010-11-05 12:31:37.391,7.3047,0.0000
2010-11-05 12:31:39.438,7.2627,0.0000
2010-11-05 12:31:41.488,7.7366,0.0000
2010-11-05 12:31:43.535,7.6001,0.0000
2010-11-05 12:31:45.585,7.2627,0.0000
2010-11-05 12:31:47.631,7.2627,0.0000
2010-11-05 12:31:49.678,7.2627,0.0000
2010-11-05 12:31:51.728,7.2627,0.0000
2010-11-05 12:31:53.775,7.6446,0.0000
2010-11-05 12:31:55.825,7.2627,0.0000
2010-11-05 12:31:57.871,6.8700,0.0000
2010-11-05 12:31:59.918,7.2627,0.0000
2010-11-05 12:32:01.968,7.3047,0.0000
2010-11-05 12:32:04.015,6.5342,0.0000
2010-11-05 12:32:06.065,6.5342,0.0000
2010-11-05 12:32:08.111,6.8700,0.0000
2010-11-05 12:32:10.158,6.1013,0.0000
2010-11-05 12:32:12.208,6.1685,0.0000
2010-11-05 12:32:14.255,6.1346,0.0000
2010-11-05 12:32:16.305,5.7017,0.0000
2010-11-05 12:32:18.351,6.2031,0.0000
2010-11-05 12:32:20.398,5.7327,0.0000
2010-11-05 12:32:22.448,5.7017,0.0000
2010-11-05 12:32:24.495,6.1346,0.0000
2010-11-05 12:32:26.545,6.5342,0.0000
2010-11-05 12:32:28.591,5.7327,0.0000
2010-11-05 12:32:30.638,7.2627,0.0000
2010-11-05 12:32:32.685,6.8700,0.0000
2010-11-05 12:32:34.735,6.5342,0.0000
2010-11-05 12:32:36.781,6.5342,0.0000
2010-11-05 12:32:38.831,6.5342,0.0000
2010-11-05 12:32:40.878,6.4982,0.0000
2010-11-05 12:32:42.925,6.5342,0.0000
2010-11-05 12:32:44.975,6.1346,0.0000
2010-11-05 12:32:47.021,6.4982,0.0000
2010-11-05 12:32:49.071,6.7950,0.0000
2010-11-05 12:32:51.118,6.7950,0.0000
2010-11-05 12:32:53.165,6.4630,0.0000
2010-11-05 12:32:55.215,6.0053,0.0000
2010-11-05 12:32:57.261,6.8321,0.0000
2010-11-05 12:32:59.311,6.3946,0.0000
2010-11-05 12:33:01.358,6.4285,0.0000
2010-11-05 12:33:03.405,6.4285,0.0000
2010-11-05 12:33:05.455,6.4285,0.0000
2010-11-05 12:33:07.501,6.4285,0.0000
2010-11-05 12:33:09.551,6.4630,0.0000
2010-11-05 12:33:11.598,6.4285,0.0000
2010-11-05 12:33:13.645,7.1418,0.0000
2010-11-05 12:33:15.695,7.1418,0.0000
2010-11-05 12:33:17.741,6.3946,0.0000
2010-11-05 12:33:19.791,5.6121,0.0000
2010-11-05 12:33:21.838,5.1695,0.0000
2010-11-05 12:33:23.885,6.1013,0.0000
2010-11-05 12:33:25.935,6.8321,0.0000
2010-11-05 12:33:27.981,6.1013,0.0000
2010-11-05 12:33:30.031,6.0687,0.0000
2010-11-05 12:33:32.078,5.6414,0.0000
2010-11-05 12:33:34.125,5.6414,0.0000
2010-11-05 12:33:36.175,4.0188,0.0000
2010-11-05 12:33:38.221,4.0378,0.0000
2010-11-05 12:33:40.271,4.0188,0.0000
2010-11-05 12:33:42.318,3.2635,0.0000
2010-11-05 12:33:44.365,4.0378,0.0000
2010-11-05 12:33:46.415,4.0188,0.0000
2010-11-05 12:33:48.461,4.6373,0.0000
2010-11-05 12:33:50.511,4.6144,0.0000
2010-11-05 12:33:52.558,5.2238,0.0000
2010-11-05 12:33:54.605,5.1964,0.0000
2010-11-05 12:33:56.655,4.6373,0.0000
2010-11-05 12:33:58.701,4.6373,0.0000
2010-11-05 12:34:00.751,5.1964,0.0000
2010-11-05 12:34:02.798,5.1695,0.0000
2010-11-05 12:34:04.845,4.6606,0.0000
2010-11-05 12:34:06.895,4.6606,0.0000
2010-11-05 12:34:08.941,4.6373,0.0000
2010-11-05 12:34:10.988,5.1695,0.0000
2010-11-05 12:34:13.038,5.1695,0.0000
2010-11-05 12:34:15.085,4.6606,0.0000
2010-11-05 12:34:17.135,4.6373,0.0000
2010-11-05 12:34:19.181,4.6606,0.0000
2010-11-05 12:34:21.228,5.1964,0.0000
2010-11-05 12:34:23.278,5.1695,0.0000
2010-11-05 12:34:25.325,5.6713,0.0000
2010-11-05 12:34:27.375,5.6713,0.0000
2010-11-05 12:34:29.421,5.7017,0.0000
2010-11-05 12:34:31.468,6.1013,0.0000
2010-11-05 12:34:33.518,6.4630,0.0000
2010-11-05 12:34:35.565,6.8321,0.0000
2010-11-05 12:34:37.615,7.1813,0.0000
2010-11-05 12:34:39.661,7.1418,0.0000
2010-11-05 12:34:41.708,7.1813,0.0000
2010-11-05 12:34:43.758,7.1813,0.0000
2010-11-05 12:34:45.805,6.4285,0.0000
2010-11-05 12:34:47.855,6.4630,0.0000
2010-11-05 12:34:49.901,6.4630,0.0000
2010-11-05 12:34:51.948,5.6414,0.0000
2010-11-05 12:34:53.998,6.8321,0.0000
2010-11-05 12:34:56.045,6.8321,0.0000
2010-11-05 12:34:58.095,5.6414,0.0000
2010-11-05 12:35:00.141,6.1346,0.0000
2010-11-05 12:35:02.188,6.5342,0.0000
2010-11-05 12:35:04.238,6.4982,0.0000
2010-11-05 12:35:06.285,6.9480,0.0000
2010-11-05 12:35:08.335,6.9480,0.0000
2010-11-05 12:35:10.381,6.5708,0.0000
2010-11-05 12:35:12.428,5.1964,0.0000
2010-11-05 12:35:14.478,5.2238,0.0000
2010-11-05 12:35:16.525,5.2517,0.0000
2010-11-05 12:35:18.571,6.2031,0.0000
2010-11-05 12:35:20.621,6.5708,0.0000
2010-11-05 12:35:22.668,6.1685,0.0000
2010-11-05 12:35:24.715,6.1685,0.0000
2010-11-05 12:35:26.765,6.1685,0.0000
2010-11-05 12:35:28.811,6.1346,0.0000
2010-11-05 12:35:30.861,6.1346,0.0000
2010-11-05 12:35:32.908,5.7017,0.0000
2010-11-05 12:35:34.955,6.1013,0.0000
2010-11-05 12:35:37.005,6.1346,0.0000
2010-11-05 12:35:39.051,6.1346,0.0000
2010-11-05 12:35:41.101,6.1346,0.0000
2010-11-05 12:35:43.148,6.4982,0.0000
2010-11-05 12:35:45.195,6.1346,0.0000
2010-11-05 12:35:47.245,5.7017,0.0000
2010-11-05 12:35:49.291,6.1346,0.0000
2010-11-05 12:35:51.341,6.1346,0.0000
2010-11-05 12:35:53.388,6.1346,0.0000
2010-11-05 12:35:55.435,6.5342,0.0000
2010-11-05 12:35:57.485,6.5708,0.0000
2010-11-05 12:35:59.531,6.1685,0.0000
2010-11-05 12:36:01.581,6.1685,0.0000
2010-11-05 12:36:03.628,6.1685,0.0000
2010-11-05 12:36:05.675,6.1346,0.0000
2010-11-05 12:36:07.725,6.5342,0.0000
2010-11-05 12:36:09.771,6.1346,0.0000
2010-11-05 12:36:11.821,6.5342,0.0000
2010-11-05 12:36:13.868,6.9086,0.0000
2010-11-05 12:36:15.915,6.5342,0.0000
2010-11-05 12:36:17.965,6.5708,0.0000
2010-11-05 12:36:20.011,6.1346,0.0000
2010-11-05 12:36:22.058,6.5708,0.0000
2010-11-05 12:36:24.108,6.1685,0.0000
2010-11-05 12:36:26.155,5.6713,0.0000
2010-11-05 12:36:28.205,6.1346,0.0000
2010-11-05 12:36:30.251,5.7017,0.0000
2010-11-05 12:36:32.298,4.7334,0.0000
2010-11-05 12:36:34.348,6.5708,0.0000
2010-11-05 12:36:36.395,5.7327,0.0000
2010-11-05 12:36:38.445,6.5342,0.0000
2010-11-05 12:36:40.491,6.5342,0.0000
2010-11-05 12:36:42.538,6.1346,0.0000
2010-11-05 12:36:44.588,6.9086,0.0000
2010-11-05 12:36:46.635,6.1346,0.0000
2010-11-05 12:36:48.685,5.7327,0.0000
2010-11-05 12:36:50.731,5.7017,0.0000
2010-11-05 12:36:52.778,6.1346,0.0000
2010-11-05 12:36:54.828,6.1685,0.0000
2010-11-05 12:36:56.875,6.1685,0.0000
2010-11-05 12:36:58.925,5.6713,0.0000
2010-11-05 12:37:00.971,4.6844,0.0000
2010-11-05 12:37:03.018,4.6844,0.0000
2010-11-05 12:37:05.068,4.6844,0.0000
2010-11-05 12:37:07.115,4.6844,0.0000
2010-11-05 12:37:09.165,5.1964,0.0000
2010-11-05 12:37:11.211,4.6844,0.0000
2010-11-05 12:37:13.258,5.2517,0.0000
2010-11-05 12:37:15.308,5.7017,0.0000
2010-11-05 12:37:17.355,5.7644,0.0000
2010-11-05 12:37:19.405,5.2238,0.0000
2010-11-05 12:37:21.451,4.0770,0.0000
2010-11-05 12:37:23.498,4.0770,0.0000
2010-11-05 12:37:25.548,4.7086,0.0000
2010-11-05 12:37:27.595,4.6844,0.0000
2010-11-05 12:37:29.641,3.2772,0.0000
2010-11-05 12:37:31.691,5.2517,0.0000
2010-11-05 12:37:33.738,4.6844,0.0000
2010-11-05 12:37:35.785,5.2238,0.0000
2010-11-05 12:37:37.835,6.9882,0.0000
2010-11-05 12:37:39.881,6.5708,0.0000
2010-11-05 12:37:41.931,6.1685,0.0000
2010-11-05 12:37:43.978,6.9480,0.0000
2010-11-05 12:37:46.025,7.3475,0.0000
2010-11-05 12:37:48.075,6.9480,0.0000
2010-11-05 12:37:50.121,6.5708,0.0000
2010-11-05 12:37:52.171,6.9480,0.0000
2010-11-05 12:37:54.218,6.9882,0.0000
2010-11-05 12:37:56.265,6.9882,0.0000
2010-11-05 12:37:58.315,6.9480,0.0000
2010-11-05 12:38:00.361,6.5708,0.0000
2010-11-05 12:38:02.411,6.6083,0.0000
2010-11-05 12:38:04.458,6.1685,0.0000
2010-11-05 12:38:06.505,5.7327,0.0000
2010-11-05 12:38:08.555,5.7644,0.0000
